property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,ashiana anmol,sohna road,0.9,7059.0,0.0,2,2,8.0,East,Relatively New,1275.0,0,0,0,0,0,unfurnished,0
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,0.0,2,3,10.0,North-East,New Property,1250.0,0,0,0,0,0,unfurnished,0
flat,chintels paradiso,sector 109,1.97,7490.0,0.0,4,2,11.0,North-East,Relatively New,2380.0,0,1,0,1,0,unfurnished,53
flat,ild grand,sector 37,1.35,7143.0,3.0,3,0,1.0,North-East,New Property,1820.0,0,0,0,0,0,unfurnished,60
flat,ramprastha the edge towers,sector 37,0.75,5319.0,0.0,2,3,19.0,North-East,Moderately Old,1410.0,0,0,0,0,0,unfurnished,67
flat,pioneer park,sector 61,1.6,11594.0,0.0,2,2,21.0,East,Relatively New,1533.0,0,1,0,0,0,unfurnished,133
flat,trisara our homes 3,sohna road,0.4,6557.0,2.0,2,1,0.0,South,New Property,669.0,0,0,0,0,0,semifurnished,107
flat,ashiana anmol,sohna road,0.99,8216.0,0.0,2,2,6.0,East,Under Construction,1045.0,0,0,0,0,0,unfurnished,53
flat,paras dews,sector 106,2.1,8917.0,1.0,6,4,6.0,South-East,Relatively New,2131.0,0,1,0,0,1,unfurnished,71
flat,umang monsoon breeze,sector 78,0.69,5391.0,0.0,2,2,11.0,East,Moderately Old,1422.0,0,0,0,0,0,unfurnished,71
flat,m3m soulitude,sector 89,1.0,9066.0,1.0,2,2,2.0,East,New Property,1225.0,1,0,0,0,0,unfurnished,53
flat,signature global park 4,sector 36,0.85,11333.0,3.0,2,3,1.0,North,New Property,833.0,0,0,0,0,0,unfurnished,38
flat,hcbs sports ville,sohna road,0.32,4301.0,1.0,2,1,3.0,East,Relatively New,744.000768,0,0,0,0,0,unfurnished,126
flat,raheja the vedaanta floors,sector 108,0.7,4522.0,2.0,2,3,1.0,East,Moderately Old,1720.0,0,0,0,0,0,unfurnished,0
flat,kamal residence,sohna road,0.4,7634.0,2.0,2,1,0.0,North-East,New Property,582.0,0,0,0,0,1,semifurnished,21
flat,m3m soulitude,sector 89,1.42,9979.0,1.0,3,2,3.0,East,New Property,1581.0,0,0,0,0,0,unfurnished,20
flat,rof ananda,sector 95,0.38,5901.0,0.0,2,2,5.0,North,Relatively New,716.0,1,0,0,0,0,unfurnished,89
flat,gls arawali homes,sohna road,0.26,4514.0,0.0,2,2,4.0,East,Relatively New,640.0,0,0,0,0,0,unfurnished,54
flat,avl 36 gurgaon,sector 36,0.5,8333.0,0.0,1,1,5.0,North,New Property,600.0,0,0,0,0,0,unfurnished,0
flat,tata primanti,sector 72,6.5,15294.0,4.0,4,4,0.0,East,Relatively New,3846.0,1,1,0,1,0,unfurnished,91
flat,bestech altura,sector 79,1.9,9000.0,0.0,4,2,11.0,East,New Property,2389.0,0,1,0,0,0,unfurnished,53
flat,eldeco accolade,sohna road,0.85,6725.0,0.0,2,3,10.0,East,New Property,977.0,0,0,0,0,0,unfurnished,84
flat,adarsh nagar,sector 12,0.65,6190.0,3.0,3,1,1.0,North-West,New Property,1167.0,0,0,0,0,0,semifurnished,46
flat,g l s arawali homes,sohna road,0.26,4514.0,2.0,2,2,1.0,East,Moderately Old,521.0,0,0,0,0,0,unfurnished,0
flat,gls arawali homes,sohna road,0.35,6076.0,0.0,2,2,12.0,East,New Property,521.0,0,0,0,0,0,unfurnished,61
flat,ild greens,sector 37,1.05,7500.0,1.0,3,3,4.0,North-East,New Property,1500.0,0,0,0,0,0,unfurnished,13
flat,piedmont taksila heights,sector 37,0.9,5856.0,0.0,3,3,9.0,South-West,Moderately Old,1537.0,0,0,0,0,0,unfurnished,106
flat,dlf the arbour,sector 63,8.5,21519.0,0.0,4,0,27.0,West,Under Construction,3950.0,0,0,0,0,0,unfurnished,70
flat,suncity avenue 76,sector 76,0.75,10204.0,0.0,2,2,11.0,North-East,Under Construction,665.0,0,0,0,0,0,unfurnished,64
flat,ats marigold,sector 89,1.5,8571.0,2.0,3,3,2.0,East,New Property,1944.0,0,0,0,0,1,unfurnished,53
flat,godrej summit,sector 104,1.75,7530.0,4.0,5,4,1.0,East,New Property,2582.0,0,1,0,0,0,unfurnished,84
flat,bestech altura,sector 79,1.9,8837.0,0.0,4,3,11.0,North-East,Under Construction,1946.0,0,0,0,0,0,unfurnished,119
flat,godrej nature plus serenity,sector 33,1.45,8677.0,1.0,2,3,3.0,South,Under Construction,1512.0,0,0,0,0,0,unfurnished,53
flat,conscient elevate,sector 59,4.02,17501.0,1.0,3,1,3.0,North-East,Under Construction,2550.0,0,0,0,0,0,unfurnished,51
flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,1.0,2,3,2.0,North-East,Relatively New,1000.0,0,0,0,0,0,unfurnished,0
flat,emaar mgf the palm drive,sector 66,3.98,18091.0,2.0,4,4,2.0,South-East,Moderately Old,2200.0,0,1,0,0,0,semifurnished,167
flat,signature global park,sohna road,0.55,7353.0,0.0,2,3,4.0,East,New Property,828.0,0,0,0,0,0,unfurnished,92
flat,godrej,sector 79,1.47,16261.0,0.0,2,3,9.0,North-East,New Property,93.0,1,0,0,0,0,unfurnished,114
flat,lotus homz,sector 111,0.7,10057.0,0.0,2,2,8.0,East,Relatively New,773.0,0,0,0,0,0,unfurnished,75
flat,breez global hill view,sohna road,2.6,46931.0,0.0,2,2,6.0,East,New Property,554.0,0,0,0,0,0,unfurnished,46
flat,smart world gems,sector 89,1.1,9973.0,1.0,2,2,3.0,East,New Property,1225.0,0,0,1,0,0,unfurnished,108
flat,krisumi waterfall residences,sector 36,2.2,14875.0,0.0,2,2,23.0,North,New Property,1338.0,0,0,0,0,0,unfurnished,20
flat,rof ananda,sector 95,0.55,5500.0,0.0,2,2,14.0,East,New Property,866.0,1,0,0,0,0,unfurnished,34
flat,rof ananda,sector 95,0.55,8527.0,0.0,2,2,14.0,East,New Property,811.0,1,0,0,0,0,unfurnished,84
flat,smart world gems,sector 89,1.16,8152.0,1.0,3,2,3.0,South-East,Under Construction,1581.0,1,0,0,0,0,unfurnished,78
flat,pareena mi casa,sector 68,1.1,9016.0,0.0,2,3,13.0,East,New Property,1244.0,0,0,0,0,0,unfurnished,122
flat,godrej nature plus,sector 33,1.2,13363.0,0.0,2,0,11.0,North-East,Under Construction,85.0,0,0,0,0,0,unfurnished,62
flat,whiteland the aspen,sector 76,3.35,17613.0,1.0,4,4,5.0,North-East,Under Construction,2111.0,0,1,0,0,0,unfurnished,188
flat,bestech altura,sector 79,2.69,12500.0,1.0,4,4,3.0,East,New Property,2152.0,0,1,0,0,0,unfurnished,53
flat,ansal height 86,sector 86,0.8,5882.0,2.0,2,0,1.0,North-East,Relatively New,1360.0,0,0,0,0,0,unfurnished,0
flat,ramsons kshitij,sector 95,0.35,5495.0,0.0,2,0,5.0,North,New Property,637.0,0,0,0,0,0,unfurnished,0
flat,vipul lavanya,sector 81,0.6,6667.0,2.0,2,1,0.0,East,Under Construction,814.0,0,0,0,0,0,unfurnished,0
flat,breez global heights,sohna road,0.46,6479.0,0.0,2,2,6.0,East,Relatively New,789.0,0,0,0,0,0,semifurnished,53
flat,conscient heritage max,sector 102,2.5,11633.0,0.0,4,4,25.0,North-East,New Property,1945.0,1,1,0,0,0,unfurnished,60
flat,vipul lavanya,sector 81,0.6,6667.0,2.0,2,1,0.0,East,Relatively New,1000.0,0,0,0,0,0,unfurnished,53
flat,pareena mi casa,sector 68,1.0,8163.0,0.0,2,2,16.0,East,New Property,1361.0,0,1,0,0,0,unfurnished,83
flat,ashiana anmol,sohna road,0.93,7294.0,0.0,2,2,9.0,East,Under Construction,1000.0,0,0,0,0,1,unfurnished,50
flat,smart world orchard,sector 61,2.54,15497.0,2.0,3,3,2.0,East,Under Construction,1639.0,0,0,1,0,0,unfurnished,44
flat,ansal sushant residency,sector 57,1.5,6775.0,3.0,2,4,1.0,East,Moderately Old,273.0,0,0,0,0,0,unfurnished,87
flat,shree vardhman flora,sector 90,0.7,5178.0,0.0,2,3,9.0,East,New Property,1224.0,1,0,0,0,0,unfurnished,106
flat,m3m heights,sector 65,2.78,15200.0,0.0,3,3,44.0,North-East,Relatively New,1829.0,0,0,0,0,0,unfurnished,72
flat,mvn athens,sohna road,0.25,5198.0,2.0,2,0,0.0,East,Relatively New,481.0,0,0,0,0,0,unfurnished,40
flat,sare crescent parc,sector 92,0.9,4259.0,1.0,5,4,3.0,East,Relatively New,1805.0,0,1,0,0,0,unfurnished,0
flat,shree vardhman flora,sector 90,0.96,5120.0,1.0,4,3,3.0,North,New Property,1697.0,0,1,0,0,0,unfurnished,123
flat,ramprastha skyz,sector 37,1.2,6000.0,0.0,2,1,9.0,East,Under Construction,1900.0,0,1,0,0,1,unfurnished,64
flat,m3m woodshire,sector 107,0.9,6589.0,0.0,2,4,10.0,East,Relatively New,1236.0,0,0,0,0,1,semifurnished,60
flat,rof aalayas,sector 102,0.45,6000.0,0.0,1,2,6.0,North-East,Relatively New,750.0,0,0,0,0,0,unfurnished,0
flat,global hill view,sector 11,0.36,5150.0,0.0,2,0,15.0,East,Relatively New,699.0,0,0,0,0,0,unfurnished,0
flat,paras quartier,gwal pahari,5.9,11028.0,4.0,4,4,0.0,North-East,Moderately Old,5350.0,0,0,0,0,0,unfurnished,67
flat,gls arawali homes,sohna road,0.32,6723.0,2.0,1,0,0.0,East,Relatively New,476.0,0,0,0,0,0,unfurnished,0
flat,ild grand,sector 37,1.2,6593.0,0.0,3,3,7.0,North-East,Under Construction,1647.0,0,0,0,0,0,unfurnished,37
flat,sidhartha ncr greens,sector 95,0.56,5657.0,0.0,2,3,13.0,North,New Property,896.0,0,0,0,0,0,unfurnished,26
flat,mapsko mount ville,sector 79,1.4,9396.0,2.0,3,3,2.0,North,New Property,1655.0,0,0,0,0,0,unfurnished,139
flat,cghs hewo apartments,sector 31,1.25,11574.0,1.0,2,2,2.0,East,Old Property,1200.0,0,0,0,0,0,unfurnished,25
flat,godrej nature plus,sector 33,1.5,10197.0,1.0,2,4,2.0,South-East,Under Construction,1539.0,0,0,0,0,0,unfurnished,104
flat,m3m the marina,sector 68,2.22,14323.0,1.0,2,3,4.0,East,Relatively New,1403.0,0,0,0,0,0,semifurnished,47
flat,valley view estate,gwal pahari,1.5,8278.0,0.0,4,4,9.0,North,Old Property,2013.0,1,1,0,0,1,semifurnished,162
flat,mapsko mount ville,sector 79,1.85,9640.0,0.0,4,3,21.0,East,New Property,1643.0,0,1,0,1,0,unfurnished,53
flat,smart world orchard,sector 61,1.6,13913.0,0.0,2,2,4.0,East,Under Construction,1278.0,0,0,0,0,0,unfurnished,37
flat,raheja vedas,sector 108,2.15,4134.0,0.0,4,4,12.0,East,Relatively New,4600.0,1,0,0,0,0,unfurnished,0
flat,gls arawali homes,sohna road,0.3,6237.0,0.0,2,2,4.0,East,Relatively New,524.0,0,0,0,0,0,semifurnished,145
flat,espire south,sector 68,1.32,9047.0,0.0,2,2,9.0,East,New Property,1460.0,0,0,0,0,0,unfurnished,0
flat,adani brahma samsara vilasa,sector 63,3.0,16667.0,1.0,3,3,3.0,East,New Property,2000.0,0,0,0,0,0,unfurnished,42
flat,smart world gems,sector 89,1.2,8433.0,1.0,3,2,3.0,East,New Property,1423.0,1,0,0,0,1,unfurnished,40
flat,godrej nature plus serenity,sector 33,1.39,11583.0,0.0,2,4,23.0,East,Under Construction,1333.0,0,0,0,0,0,unfurnished,126
flat,m3m skycity,sector 65,3.0,16411.0,0.0,3,3,17.0,East,Under Construction,1828.0,0,0,0,0,0,unfurnished,133
flat,nbcc heights,sector 89,1.5,7059.0,0.0,3,3,8.0,East,Relatively New,1923.0,1,1,0,0,0,unfurnished,126
flat,the castle society,sector 56,2.0,8696.0,1.0,4,2,4.0,North,Under Construction,2082.0,0,0,0,0,0,unfurnished,0
flat,essel towers,mehrauli gurgao,2.75,12500.0,0.0,5,4,8.0,East,Old Property,2200.0,1,1,0,0,0,semifurnished,141
flat,lotus homz,sector 111,0.36,8889.0,0.0,1,1,10.0,East,Relatively New,450.0,0,0,0,0,0,unfurnished,47
flat,shreeram apartment ii,laxma,0.21,4667.0,0.0,1,1,2.0,East,Relatively New,500.0,0,0,0,0,0,unfurnished,13
flat,zara aavaas,sector 104,0.26,7808.0,1.0,1,2,0.0,North-East,Relatively New,301.0,0,0,0,0,0,unfurnished,113
flat,m3m woodshire,sector 107,1.8,7624.0,2.0,4,4,2.0,East,Relatively New,1837.0,0,1,0,0,0,unfurnished,163
flat,krisumi waterfall residences,sector 36,4.1,15501.0,0.0,4,3,30.0,North,New Property,2820.0,1,0,0,0,0,semifurnished,53
flat,godrej,sector 79,1.3,8270.0,1.0,2,3,3.0,North-East,New Property,1423.0,1,0,0,0,0,unfurnished,53
flat,the roselia 2,sector 95,0.45,6475.0,0.0,2,2,19.0,North,New Property,695.0,0,0,0,0,0,unfurnished,0
flat,signature global solera,sector 107,0.6,8000.0,0.0,2,2,8.0,East,Relatively New,750.0,0,0,0,0,0,unfurnished,65
flat,signature global solera,sector 107,0.4,6645.0,0.0,2,1,7.0,East,Relatively New,577.0,0,0,0,0,0,unfurnished,65
flat,ambience creacions,sector 22,1.99,14420.0,0.0,2,2,9.0,North-East,New Property,1285.0,1,1,0,1,0,unfurnished,26
flat,ambience creacions,sector 22,1.99,15547.0,0.0,2,2,9.0,North-East,New Property,1285.0,0,0,0,0,0,unfurnished,53
flat,ashiana mulberry,sohna road,0.74,6016.0,0.0,2,4,12.0,East,Relatively New,1367.0,0,0,0,0,0,unfurnished,87
flat,m3m soulitude,sector 89,1.28,8828.0,1.0,3,2,4.0,East,Under Construction,1611.0,1,0,0,0,0,unfurnished,157
flat,smart world orchard,sector 61,1.6,13913.0,0.0,2,2,4.0,North-East,New Property,1278.0,1,0,0,0,1,unfurnished,34
flat,ace palm floors,sector 89,0.97,7861.0,2.0,2,2,1.0,East,New Property,1371.0,1,0,0,0,0,unfurnished,32
flat,umang winter hills,sector 77,0.86,6408.0,0.0,2,2,16.0,North-East,New Property,1215.0,0,0,0,0,0,semifurnished,90
flat,aipl zen residences,sector 70,1.25,9905.0,0.0,2,2,19.0,North-East,New Property,1402.0,0,0,0,0,0,unfurnished,46
flat,birla navya,sector 63,3.23,26872.0,1.0,3,3,4.0,West,New Property,1202.0,0,1,0,0,0,semifurnished,64
flat,signature global solera,sector 107,0.25,7862.0,1.0,1,0,0.0,East,Relatively New,318.0,0,0,0,0,0,unfurnished,65
flat,capital residences 360,sector 70,1.1,7586.0,0.0,2,4,8.0,North-East,New Property,1312.0,0,0,0,0,0,unfurnished,71
flat,signature global synera,sector 81,0.48,8451.0,0.0,2,1,7.0,South-East,Relatively New,613.0,0,0,0,0,0,unfurnished,86
flat,m3m skycity,sector 65,1.8,13699.0,0.0,2,3,13.0,North-East,New Property,1455.0,0,0,0,0,0,unfurnished,96
flat,dlf the arbour,sector 63,7.9,20000.0,0.0,4,4,34.0,West,Under Construction,3950.0,0,0,0,0,0,unfurnished,70
flat,ild greens,sector 37,0.95,9223.0,0.0,2,4,11.0,South-West,Relatively New,1179.0,0,0,1,1,0,semifurnished,149
flat,rof ananda,sector 95,0.36,5660.0,0.0,2,2,10.0,East,New Property,717.0,1,0,0,0,0,unfurnished,83
flat,breez global heights,sector 36,0.24,5825.0,0.0,1,1,8.0,North,New Property,458.0,0,0,0,0,0,unfurnished,68
flat,global height,sohna road,0.45,6338.0,0.0,2,2,6.0,East,Relatively New,789.0,0,0,0,0,0,semifurnished,53
flat,signature global the millennia,sector 37,0.65,10906.0,2.0,2,3,0.0,North-East,New Property,625.0,0,0,0,0,0,unfurnished,45
flat,m3m heights,sector 65,2.01,13499.0,0.0,2,3,8.0,North-East,New Property,1482.0,1,0,0,0,0,unfurnished,47
flat,smart world gems,sector 89,1.0,9033.0,2.0,2,2,1.0,East,Under Construction,1230.0,1,0,0,0,0,unfurnished,64
flat,tulip monsella,sector 53,6.02,20816.0,0.0,3,3,29.0,North-East,Under Construction,2892.0,0,0,0,0,0,unfurnished,72
flat,smart world gems,sector 89,0.9,8145.0,2.0,2,2,1.0,East,New Property,1105.0,0,0,0,0,0,unfurnished,66
flat,whiteland  the aspen,sector 76,3.5,11917.0,0.0,4,3,8.0,North-East,Under Construction,2937.0,0,0,0,0,0,unfurnished,0
flat,godrej air,sector 85,1.3,14541.0,0.0,2,3,30.0,East,Under Construction,1130.0,0,0,0,0,0,unfurnished,127
flat,pyramid urban homes 2,sector 86,0.5,9690.0,0.0,2,2,6.0,North-East,Old Property,573.0,0,0,0,0,0,unfurnished,20
flat,breez global hill view,sohna road,0.35,5319.0,0.0,2,2,18.0,East,New Property,658.0,0,0,0,0,0,unfurnished,27
flat,hcbs sports ville,sohna road,0.25,4167.0,0.0,1,1,12.0,East,Relatively New,600.0,0,0,0,0,0,unfurnished,49
flat,eden landmark,manesar,0.5,3846.0,0.0,2,0,7.0,East,Under Construction,1300.0,0,0,0,0,0,unfurnished,0
flat,pivotal devaan,sector 84,0.27,7965.0,0.0,1,1,13.0,North-East,Relatively New,387.0,0,0,0,0,0,unfurnished,52
flat,cghs vidya enclave,sector 56,1.7,10968.0,0.0,2,3,6.0,North,Old Property,1585.0,0,0,1,0,0,unfurnished,119
flat,smart world gems,sector 89,1.16,10498.0,3.0,2,3,1.0,East,New Property,998.0,1,0,0,0,0,unfurnished,53
flat,m3m woodshire,sector 107,1.01,7394.0,0.0,2,4,11.0,East,New Property,1200.0,0,0,0,0,1,unfurnished,85
flat,signature global solera 2,sector 107,0.5,8929.0,0.0,2,2,13.0,East,New Property,622.0,0,0,0,0,0,unfurnished,13
flat,signature global park 4,sector 36,0.82,7586.0,2.0,2,3,2.0,North,New Property,1201.0,0,0,0,0,0,unfurnished,30
flat,orris carnation residency,sector 85,1.1,6687.0,0.0,4,3,6.0,East,Moderately Old,1467.0,0,1,0,0,0,unfurnished,84
flat,irwo westend towers,sector 47,0.65,12059.0,0.0,1,2,3.0,East,Old Property,599.0,0,0,0,0,0,unfurnished,73
flat,smart world orchard,sector 61,1.58,13739.0,1.0,2,2,3.0,South,New Property,1278.0,1,0,0,0,0,unfurnished,20
flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,1.0,2,1,2.0,West,Old Property,734.0,0,0,0,0,1,semifurnished,58
flat,"godrej 101, sector 79",sector 79,1.25,9038.0,2.0,2,3,1.0,East,Relatively New,1383.0,0,0,0,0,0,unfurnished,0
flat,signature global park 4,sector 36,0.72,6660.0,1.0,2,3,3.0,North,Under Construction,978.0,0,0,0,0,0,unfurnished,0
flat,satya element one,sector 49,0.87,19333.0,0.0,1,1,2.0,East,Relatively New,500.0,0,0,0,0,0,unfurnished,36
flat,godrej aria,sector 79,1.7,7427.0,0.0,4,4,6.0,East,New Property,1658.0,0,1,0,0,0,unfurnished,98
flat,tulip ivory,sector 70,2.35,9792.0,0.0,4,4,10.0,East,Moderately Old,2666.0,0,1,0,0,0,semifurnished,77
flat,breez global heights 88a,sector 88,0.5,8375.0,2.0,2,2,2.0,East,Under Construction,663.0,0,0,0,0,0,unfurnished,29
flat,godrej,sector 79,1.41,8998.0,1.0,2,3,3.0,East,New Property,1746.0,1,0,0,0,0,unfurnished,132
flat,signature global city 92,sector 92,0.99,6622.0,3.0,2,3,1.0,East,New Property,1661.0,0,0,0,0,1,unfurnished,40
flat,tulip violet,sector 69,3.25,10106.0,0.0,5,4,14.0,North-East,Relatively New,2910.0,0,0,0,1,1,unfurnished,26
flat,birla navya,sector 63,3.5,25926.0,3.0,3,3,1.0,West,Under Construction,1350.0,0,0,0,0,0,unfurnished,57
flat,parsvnath green ville,sector 48,2.5,12821.0,4.0,5,3,1.0,South-East,Moderately Old,2166.0,0,0,0,0,1,semifurnished,53
flat,pyramid pride,sector 76,0.5,6579.0,0.0,2,1,8.0,North,Under Construction,844.0,0,0,0,0,0,unfurnished,104
flat,suposhaa smartworld orchard,sector 61,2.25,14526.0,1.0,3,2,3.0,East,Under Construction,1721.0,0,0,0,0,0,unfurnished,0
flat,mittal surya vihar,sector 21,1.4,5833.0,2.0,4,2,2.0,South-East,Moderately Old,2172.0,0,0,0,0,0,unfurnished,0
flat,orris carnation residency,sector 85,0.9,6429.0,0.0,3,2,12.0,East,Relatively New,1402.0,0,0,0,0,0,unfurnished,147
flat,trisara our homes 3,sohna road,0.36,5980.0,2.0,2,1,1.0,East,New Property,522.0,0,0,0,0,0,unfurnished,57
flat,kendriya vihar,sector 56,0.65,8609.0,1.0,1,1,0.0,North,Moderately Old,839.0,0,0,0,0,0,unfurnished,176
flat,godrej aria,sector 79,1.3,8844.0,0.0,2,2,7.0,East,Relatively New,1330.0,1,0,0,0,0,unfurnished,142
flat,ansal heights 86,sector 86,0.67,5099.0,0.0,2,1,10.0,North-East,Relatively New,1231.0,0,0,0,0,0,unfurnished,129
flat,breez global heights,sohna road,0.25,7003.0,1.0,1,1,1.0,East,Relatively New,386.0,0,0,0,0,0,unfurnished,68
flat,kendriya vihar,sector 56,0.58,9587.0,1.0,1,1,1.0,North,Old Property,672.0,0,0,0,0,0,unfurnished,77
flat,pyramid urban homes 2,sector 86,0.6,8000.0,2.0,2,2,2.0,East,New Property,833.0,0,0,0,0,0,unfurnished,19
flat,pyramid urban homes 2,sector 86,0.5,8319.0,1.0,2,1,2.0,East,Relatively New,668.0,0,0,0,0,0,unfurnished,39
flat,godrej nature plus,sector 33,1.35,8232.0,0.0,2,4,7.0,North-East,Under Construction,1484.0,0,0,0,1,0,unfurnished,53
flat,unitech south park,sector 70,1.13,7001.0,3.0,3,2,1.0,North-East,Under Construction,1457.0,0,0,0,0,0,unfurnished,63
flat,raheja atharva,sector 109,1.6,5319.0,4.0,1,0,0.0,North-East,New Property,3008.0,0,0,0,0,0,unfurnished,0
flat,greenopolis,sector 89,0.65,5196.0,0.0,2,2,15.0,East,Under Construction,1390.0,0,0,0,0,0,unfurnished,41
flat,breez global hill view,sohna road,0.32,5776.0,0.0,2,2,19.0,North,Relatively New,615.0,0,0,0,0,0,unfurnished,33
flat,satya the hermitage,sector 103,0.8,5517.0,0.0,2,0,10.0,North-East,Relatively New,1450.0,0,0,0,0,0,unfurnished,61
flat,sahara grace,sector 28,5.5,14612.0,1.0,5,4,5.0,East,Moderately Old,3406.0,0,1,0,0,1,semifurnished,13
flat,imperia the esfera,sector 37,0.95,5702.0,0.0,2,0,17.0,North-East,Under Construction,1578.0,0,1,0,0,0,unfurnished,65
flat,alpha corp gurgaonone,sector 84,1.2,9449.0,0.0,2,1,6.0,South-West,Relatively New,1149.0,0,0,0,0,0,unfurnished,20
flat,smart world orchard,sector 61,1.55,13478.0,1.0,2,1,3.0,East,Under Construction,1041.0,1,0,0,0,0,unfurnished,71
flat,hcbs sports ville,sohna road,0.3,4011.0,1.0,2,2,3.0,East,Relatively New,743.0,0,0,0,0,0,unfurnished,0
flat,whiteland blissville,sector 76,1.92,11497.0,2.0,3,2,2.0,North-East,Under Construction,1672.0,0,0,0,0,0,unfurnished,68
flat,mrg skyline,sector 106,1.82,13392.0,1.0,2,2,4.0,East,Relatively New,1359.0,0,0,0,0,0,unfurnished,0
flat,adani aangan arcade,sector 89,0.5,7764.0,0.0,2,1,4.0,East,Relatively New,672.0,0,0,0,0,0,semifurnished,76
flat,adani aangan galleria,sector 89,0.25,5000.0,0.0,1,1,6.0,East,New Property,430.0,0,0,0,0,0,unfurnished,87
flat,sare green parc 2,sector 92,1.07,5245.0,0.0,3,3,10.0,East,Under Construction,2040.0,1,1,0,0,0,unfurnished,108
flat,shree vardhman flora,sector 90,0.8,5926.0,2.0,3,2,0.0,East,Relatively New,1350.0,0,0,0,0,0,unfurnished,67
flat,spectrum centre,sector 82,0.62,9538.0,0.0,1,0,6.0,East,Relatively New,650.0,0,0,0,0,0,unfurnished,0
flat,godrej nature plus,sector 33,1.25,9025.0,0.0,2,3,17.0,North-East,Under Construction,1385.0,0,0,0,0,0,unfurnished,62
flat,smart world gems,sector 89,0.88,7978.0,1.0,2,0,2.0,East,New Property,1103.0,0,0,0,0,0,unfurnished,66
flat,vatika india next,sector 82,0.8,6426.0,0.0,2,3,9.0,East,Relatively New,1383.0,0,0,0,0,0,unfurnished,0
flat,godrej nature plus,sector 33,1.1,7971.0,0.0,2,2,14.0,North,Under Construction,1533.0,0,0,0,0,0,unfurnished,62
flat,sare green parc,sector 92,0.85,6741.0,0.0,2,2,14.0,East,Relatively New,1261.0,0,0,0,0,0,unfurnished,0
flat,residency grand,sector 52,5.0,7692.0,5.0,7,4,1.0,East,Moderately Old,5777.0,0,1,0,1,0,unfurnished,85
flat,godrej oasis,sector 88,1.45,8082.0,0.0,3,3,12.0,East,Relatively New,1993.0,0,0,0,0,0,unfurnished,53
flat,godrej air,sector 85,2.5,1379.0,0.0,5,4,16.0,North-East,Under Construction,20134.0,1,0,0,1,1,unfurnished,47
flat,smart world gems,sector 89,1.25,8784.0,2.0,3,3,2.0,North,Under Construction,1288.0,0,0,0,1,0,unfurnished,20
flat,ss residency,sector 6,0.48,5333.0,2.0,2,2,2.0,South-West,Moderately Old,111.0,0,0,0,0,0,unfurnished,55
flat,ireo the corridors,sector 67,2.0,11429.0,0.0,3,3,12.0,North,New Property,1584.0,1,0,0,0,0,unfurnished,56
flat,imperia elvedor,sector 37,0.55,8221.0,0.0,1,0,5.0,North-East,Relatively New,669.0,0,0,0,0,0,unfurnished,0
flat,hcbs sports ville,sohna road,0.32,5517.0,0.0,2,1,7.0,East,New Property,644.0,0,0,0,0,0,unfurnished,42
flat,ansal heights 86,sector 86,0.82,6029.0,0.0,2,1,12.0,North-East,New Property,1300.0,0,0,0,0,0,unfurnished,53
flat,zara aavaas,sector 104,0.4,7030.0,0.0,2,1,14.0,East,Relatively New,515.0,0,0,0,0,0,unfurnished,51
flat,godrej nature plus,sector 33,1.15,11558.0,0.0,2,2,15.0,North-East,Under Construction,103.0,0,0,0,0,0,unfurnished,51
flat,antriksh heights,sector 84,0.94,6999.0,0.0,2,4,10.0,East,New Property,1222.0,1,0,0,0,0,semifurnished,115
flat,residency grand,sector 52,5.0,9615.0,2.0,5,4,2.0,East,Moderately Old,5200.0,0,0,0,0,0,unfurnished,0
flat,sare green parc,sector 92,0.75,4820.0,0.0,2,2,16.0,East,Relatively New,1556.0,0,0,0,0,0,unfurnished,0
flat,ss the leaf,sector 85,1.3,7927.0,0.0,2,2,17.0,East,New Property,1484.0,0,0,0,0,0,unfurnished,105
flat,ss almeria,sector 84,1.5,7500.0,2.0,3,3,2.0,East,New Property,1849.0,0,1,0,0,0,unfurnished,123
flat,sare petioles,sector 92,1.25,6098.0,0.0,3,3,18.0,East,Under Construction,2278.0,0,1,0,0,0,unfurnished,47
flat,signature global park,sohna road,0.65,7908.0,1.0,1,2,3.0,East,New Property,913.0,0,0,0,0,0,unfurnished,123
flat,maxworth city residences,sector 10,0.9,7081.0,0.0,2,3,9.0,East,New Property,1086.0,0,0,0,0,1,unfurnished,62
flat,vatika xpressions,sector 88,0.92,6815.0,1.0,2,3,3.0,East,New Property,1350.0,0,0,0,0,0,unfurnished,32
flat,sare petioles,sector 92,1.3,6373.0,1.0,4,0,7.0,East,Relatively New,2040.0,0,0,0,0,0,unfurnished,0
flat,dhoot time residency,sector 63,3.0,18270.0,0.0,3,4,14.0,West,Relatively New,1642.0,0,1,0,0,0,semifurnished,0
flat,signature global park,sohna road,0.68,8252.0,1.0,2,2,3.0,East,New Property,915.0,0,0,0,0,0,unfurnished,124
flat,m3m soulitude,sector 89,1.33,16986.0,1.0,3,3,4.0,North-West,Under Construction,1423.0,1,0,0,0,0,unfurnished,158
